age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
*,Government,314822,Higher-education,10,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,40,North-America,<=50K
*,Private-sector,195584,Higher-education,12,Previously-married,Non-manual,Unmarried,Non-White,Female,0,0,40,North-America,<=50K
*,Self-employed,207938,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,2377,50,North-America,>50K
*,Private-sector,126850,Higher-education,15,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,40,Southeast-Asia,<=50K
*,Private-sector,279485,Pre-higher-education,9,Never-married,Non-manual,Not-in-family,White,Female,0,0,38,North-America,<=50K
*,Private-sector,267717,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,42,North-America,>50K
*,Unknown,175935,Pre-higher-education,9,Previously-married,Unknown,Unmarried,White,Male,0,0,40,North-America,<=50K
*,Private-sector,163665,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Female,0,0,17,North-America,<=50K
*,Private-sector,200468,Pre-higher-education,6,Never-married,Non-manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
*,Private-sector,91501,Pre-higher-education,9,Married-spouse-present,Non-manual,Wife,White,Female,0,0,40,North-America,<=50K
*,Private-sector,182771,Higher-education,14,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,40,North-America,>50K
*,Self-employed,56392,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,1579,60,North-America,<=50K
*,Private-sector,20511,Higher-education,13,Never-married,Manual-or-service,Not-in-family,White,Female,0,0,25,North-America,<=50K
*,Private-sector,538822,Pre-higher-education,9,Never-married,Manual-or-service,Other-relative,White,Male,0,0,40,Central-America,<=50K
*,Self-employed,220789,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,45,North-America,>50K
*,Self-employed,114760,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,20,North-America,>50K
*,Unknown,90338,Pre-higher-education,9,Previously-married,Unknown,Not-in-family,White,Male,0,0,2,North-America,<=50K
*,Private-sector,181576,Higher-education,10,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,55,North-America,<=50K
*,Private-sector,198841,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,7688,0,45,North-America,>50K
*,Private-sector,53197,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,3103,0,40,North-America,>50K
*,Private-sector,193026,Pre-higher-education,7,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,25505,Higher-education,11,Never-married,Non-manual,Unmarried,Non-White,Female,0,0,35,North-America,<=50K
*,Private-sector,375657,Pre-higher-education,7,Never-married,Manual-or-service,Own-child,White,Male,0,0,30,North-America,<=50K
*,Private-sector,181820,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,20,North-America,<=50K
*,Private-sector,334224,Higher-education,10,Married-spouse-present,Manual-or-service,Wife,White,Female,9386,0,40,North-America,>50K
*,Government,54318,Pre-higher-education,7,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Self-employed,141388,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,55,North-America,<=50K
*,Self-employed,57101,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,35,North-America,<=50K
*,Private-sector,163665,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,16,North-America,>50K
*,Private-sector,207513,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,7298,0,42,North-America,>50K
*,Private-sector,293291,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,>50K
*,Private-sector,70088,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,199346,Higher-education,14,Married-spouse-present,Non-manual,Wife,White,Female,0,0,50,North-America,>50K
*,Government,143949,Higher-education,14,Married-spouse-present,Non-manual,Wife,White,Female,3103,0,45,North-America,>50K
*,Private-sector,207201,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,55,North-America,>50K
*,Private-sector,430283,Pre-higher-education,9,Married-spouse-present,Non-manual,Wife,White,Female,7298,0,40,North-America,>50K
*,Government,293809,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,20,North-America,<=50K
*,Private-sector,378009,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,>50K
*,Private-sector,314182,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Female,0,0,50,North-America,<=50K
*,Private-sector,170544,Pre-higher-education,7,Never-married,Non-manual,Own-child,White,Male,0,0,20,North-America,<=50K
*,Private-sector,94196,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Female,0,0,25,North-America,<=50K
*,Private-sector,193047,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,45,North-America,>50K
*,Private-sector,112607,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,<=50K
*,Government,146949,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,309513,Higher-education,12,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Self-employed,191389,Higher-education,10,Previously-married,Non-manual,Unmarried,White,Female,0,0,50,North-America,<=50K
*,Self-employed,46514,Pre-higher-education,9,Married-spouse-present,Non-manual,Wife,White,Female,0,0,25,North-America,<=50K
*,Private-sector,75855,Higher-education,14,Married-spouse-present,Non-manual,Husband,Non-White,Male,7298,0,40,Unknown,>50K
*,Private-sector,38707,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,60,North-America,>50K
*,Private-sector,188568,Higher-education,10,Never-married,Manual-or-service,Not-in-family,White,Female,0,0,40,North-America,<=50K
*,Private-sector,215014,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,35,Central-America,<=50K
*,Private-sector,184477,Pre-higher-education,8,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
*,Self-employed,204235,Higher-education,15,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,>50K
*,Private-sector,39054,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,20,North-America,<=50K
*,Self-employed,272531,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,358701,Pre-higher-education,8,Never-married,Manual-or-service,Own-child,White,Male,0,0,10,Central-America,<=50K
*,Private-sector,217750,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Wife,White,Female,0,0,35,North-America,<=50K
*,Private-sector,200374,Pre-higher-education,9,Never-married,Manual-or-service,Other-relative,White,Male,0,0,35,North-America,<=50K
*,Private-sector,498349,Higher-education,13,Never-married,Manual-or-service,Unmarried,Non-White,Female,0,0,40,North-America,<=50K
*,Government,170458,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,20,North-America,<=50K
*,Self-employed,57233,Higher-education,11,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,188432,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Self-employed,33300,Higher-education,12,Never-married,Manual-or-service,Other-relative,White,Male,10520,0,45,North-America,>50K
*,Private-sector,225779,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Female,0,0,40,North-America,<=50K
*,Private-sector,46677,Higher-education,12,Previously-married,Non-manual,Unmarried,White,Female,0,0,42,North-America,<=50K
*,Private-sector,227968,Higher-education,13,Married-spouse-present,Non-manual,Wife,Non-White,Female,0,0,35,Caribbean,>50K
*,Private-sector,85355,Higher-education,13,Never-married,Non-manual,Own-child,White,Male,0,0,40,North-America,<=50K
*,Private-sector,207120,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
*,Government,229223,Higher-education,11,Married-spouse-present,Non-manual,Wife,White,Female,7688,0,36,North-America,>50K
*,Private-sector,224640,Higher-education,12,Never-married,Non-manual,Own-child,White,Female,0,0,40,North-America,<=50K
*,Private-sector,139012,Higher-education,13,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,40,Southeast-Asia,>50K
*,Government,130749,Higher-education,10,Previously-married,Non-manual,Not-in-family,Non-White,Female,0,0,40,North-America,<=50K
*,Private-sector,204516,Pre-higher-education,6,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,45,North-America,<=50K
*,Private-sector,105479,Higher-education,10,Never-married,Non-manual,Not-in-family,White,Female,0,0,25,North-America,<=50K
*,Private-sector,197093,Higher-education,13,Previously-married,Non-manual,Not-in-family,Non-White,Male,0,0,40,North-America,<=50K
*,Self-employed,431245,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,>50K
*,Private-sector,155150,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Government,216035,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,388247,Higher-education,10,Never-married,Non-manual,Own-child,White,Male,0,0,40,North-America,<=50K
*,Private-sector,208908,Higher-education,13,Never-married,Manual-or-service,Not-in-family,White,Female,0,0,30,North-America,<=50K
*,Private-sector,259301,Pre-higher-education,9,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
*,Self-employed,69333,Higher-education,11,Married-spouse-present,Manual-or-service,Husband,White,Male,4386,0,80,North-America,>50K
*,Private-sector,167893,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,64,North-America,>50K
*,Government,386877,Higher-education,11,Never-married,Non-manual,Own-child,Non-White,Male,4650,0,40,North-America,<=50K
*,Private-sector,146551,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,54,North-America,>50K
*,Private-sector,238360,Higher-education,13,Previously-married,Non-manual,Unmarried,Non-White,Female,0,0,40,Southeast-Asia,<=50K
*,Private-sector,187748,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
*,Government,50748,Higher-education,13,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
*,Private-sector,50136,Pre-higher-education,3,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,Central-America,<=50K
*,Private-sector,111483,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,>50K
*,Private-sector,298871,Higher-education,16,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,40,East-Asia,<=50K
*,Private-sector,147340,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Female,0,0,50,North-America,>50K
*,Private-sector,132704,Higher-education,14,Previously-married,Non-manual,Not-in-family,White,Male,10520,0,32,North-America,>50K
*,Government,327786,Higher-education,11,Previously-married,Non-manual,Not-in-family,White,Female,3325,0,42,North-America,<=50K
*,Government,243636,Higher-education,11,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
*,Government,194417,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,236696,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
*,Private-sector,273051,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,52,Eastern-Southern-Europe,>50K
*,Private-sector,186191,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,55,North-America,<=50K
*,Private-sector,268451,Higher-education,10,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
*,Private-sector,154600,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Wife,White,Female,0,0,4,North-America,<=50K
*,Government,405309,Higher-education,11,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
*,Self-employed,99185,Higher-education,12,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,253583,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
*,Unknown,297054,Pre-higher-education,9,Previously-married,Unknown,Not-in-family,White,Male,0,0,40,North-America,<=50K
*,Private-sector,204397,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,<=50K
*,Private-sector,288771,Higher-education,10,Never-married,Non-manual,Not-in-family,White,Female,0,0,30,North-America,<=50K
*,Private-sector,173987,Pre-higher-education,6,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Government,33662,Higher-education,14,Married-spouse-present,Non-manual,Wife,White,Female,7298,0,40,North-America,>50K
*,Private-sector,91658,Higher-education,10,Previously-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
*,Private-sector,226902,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,80,North-America,>50K
*,Private-sector,232586,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,>50K
*,Self-employed,291755,Pre-higher-education,4,Married-spouse-present,Non-manual,Husband,White,Male,0,0,42,North-America,<=50K
*,Private-sector,161478,Higher-education,10,Never-married,Non-manual,Own-child,Non-White,Female,0,0,40,North-America,<=50K
*,Self-employed,109833,Higher-education,13,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,30,North-America,<=50K
*,Self-employed,229394,Pre-higher-education,7,Previously-married,Non-manual,Unmarried,White,Female,0,0,55,North-America,<=50K
*,Unknown,69285,Pre-higher-education,9,Married-spouse-present,Unknown,Husband,White,Male,0,0,37,North-America,<=50K
*,Private-sector,491862,Higher-education,11,Never-married,Non-manual,Not-in-family,Non-White,Female,0,0,40,North-America,<=50K
*,Private-sector,311534,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
*,Self-employed,420895,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,47,North-America,<=50K
*,Government,101345,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
*,Private-sector,48779,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,35,North-America,<=50K
