target_id,known_values,qid_filter_values,refine_values,qid_exposed_values,qid_equivalence_class_size,stage1_equivalence_class_size,reduced_equivalence_class_size,stage2_equivalence_class_size,equivalence_class_size,equivalence_class_reduction,equivalence_class_reduction_rate,true_record_in_qid_class,true_record_in_reduced_class,unique_reidentified,false_unique_match,true_sensitive_value,predicted_sensitive_top_value,predicted_sensitive_top_probability,true_sensitive_probability,sensitive_value_certain,n_distinct_sensitive_values,sensitive_distribution_json
3684,age=46 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=46 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,318,318,318,28831,0.989091,True,True,False,False,<=50K,>50K,0.597484,0.402516,False,2,"{"">50K"": 0.597484, ""<=50K"": 0.402516}"
5862,age=66 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=66 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,72,72,72,29077,0.99753,True,True,False,False,<=50K,<=50K,0.694444,0.694444,False,2,"{""<=50K"": 0.694444, "">50K"": 0.305556}"
24065,age=36 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=36 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,346,346,346,28803,0.98813,True,True,False,False,>50K,<=50K,0.552023,0.447977,False,2,"{""<=50K"": 0.552023, "">50K"": 0.447977}"
14673,age=52 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=52 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,8,8,8,29141,0.999726,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
10298,age=51 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=51 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,307,307,307,28842,0.989468,True,True,False,False,<=50K,>50K,0.534202,0.465798,False,2,"{"">50K"": 0.534202, ""<=50K"": 0.465798}"
15659,age=26 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=26 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,129,129,129,29020,0.995574,True,True,False,False,<=50K,<=50K,0.945736,0.945736,False,2,"{""<=50K"": 0.945736, "">50K"": 0.054264}"
20943,age=35 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=35 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,23,23,23,29126,0.999211,True,True,False,False,<=50K,<=50K,0.956522,0.956522,False,2,"{""<=50K"": 0.956522, "">50K"": 0.043478}"
17025,age=29 | sex=Male | native-country=Philippines | relationship=Not-in-family | capital-loss=0,native-country=Philippines,age=29 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=Southeast-Asia,293,293,2,2,2,291,0.993174,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
4676,age=17 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=17 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,181,181,181,28968,0.993791,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
13238,age=25 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=25 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,32,32,32,29117,0.998902,True,True,False,False,>50K,<=50K,0.6875,0.3125,False,2,"{""<=50K"": 0.6875, "">50K"": 0.3125}"
25450,age=28 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=28 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,135,135,135,29014,0.995369,True,True,False,False,<=50K,<=50K,0.903704,0.903704,False,2,"{""<=50K"": 0.903704, "">50K"": 0.096296}"
10397,age=52 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=52 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,237,237,237,28912,0.991869,True,True,False,False,<=50K,>50K,0.552743,0.447257,False,2,"{"">50K"": 0.552743, ""<=50K"": 0.447257}"
21780,age=25 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=25 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,94,94,94,29055,0.996775,True,True,False,False,<=50K,<=50K,0.989362,0.989362,False,2,"{""<=50K"": 0.989362, "">50K"": 0.010638}"
8596,age=42 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=42 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,73,73,73,29076,0.997496,True,True,False,False,<=50K,<=50K,0.945205,0.945205,False,2,"{""<=50K"": 0.945205, "">50K"": 0.054795}"
31293,age=54 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=54 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,212,212,212,28937,0.992727,True,True,False,False,>50K,>50K,0.528302,0.528302,False,2,"{"">50K"": 0.528302, ""<=50K"": 0.471698}"
9045,age=28 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=28 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,49,49,49,29100,0.998319,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
25295,age=61 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=61 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,17,17,17,29132,0.999417,True,True,False,False,<=50K,<=50K,0.941176,0.941176,False,2,"{""<=50K"": 0.941176, "">50K"": 0.058824}"
4191,age=26 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=26 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,118,118,118,29031,0.995952,True,True,False,False,<=50K,<=50K,0.991525,0.991525,False,2,"{""<=50K"": 0.991525, "">50K"": 0.008475}"
19969,age=21 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=21 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,173,173,173,28976,0.994065,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
9231,age=33 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=33 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,317,317,317,28832,0.989125,True,True,False,False,<=50K,<=50K,0.643533,0.643533,False,2,"{""<=50K"": 0.643533, "">50K"": 0.356467}"
22372,age=31 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=31 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,136,136,136,29013,0.995334,True,True,False,False,<=50K,<=50K,0.875,0.875,False,2,"{""<=50K"": 0.875, "">50K"": 0.125}"
27512,age=39 | sex=Male | native-country=Philippines | relationship=Husband | capital-loss=0,native-country=Philippines,age=39 | sex=Male | relationship=Husband | capital-loss=0,native-country=Southeast-Asia,293,293,6,6,6,287,0.979522,True,True,False,False,<=50K,>50K,0.666667,0.333333,False,2,"{"">50K"": 0.666667, ""<=50K"": 0.333333}"
13635,age=38 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=38 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,18,18,18,29131,0.999382,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
27822,age=20 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=20 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,82,82,82,29067,0.997187,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
22668,age=40 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=40 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,318,318,318,28831,0.989091,True,True,False,False,>50K,>50K,0.525157,0.525157,False,2,"{"">50K"": 0.525157, ""<=50K"": 0.474843}"
8476,age=28 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=28 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,222,222,222,28927,0.992384,True,True,False,False,>50K,<=50K,0.72973,0.27027,False,2,"{""<=50K"": 0.72973, "">50K"": 0.27027}"
19004,age=21 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=21 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,21,21,21,29128,0.99928,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
29722,age=60 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=60 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,173,173,173,28976,0.994065,True,True,False,False,>50K,<=50K,0.624277,0.375723,False,2,"{""<=50K"": 0.624277, "">50K"": 0.375723}"
18310,age=18 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=18 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,226,226,226,28923,0.992247,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
25608,age=36 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=36 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,49,49,49,29100,0.998319,True,True,False,False,<=50K,>50K,0.591837,0.408163,False,2,"{"">50K"": 0.591837, ""<=50K"": 0.408163}"
23441,age=45 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=45 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,316,316,316,28833,0.989159,True,True,False,False,>50K,>50K,0.572785,0.572785,False,2,"{"">50K"": 0.572785, ""<=50K"": 0.427215}"
14811,age=50 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=50 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,310,310,310,28839,0.989365,True,True,False,False,<=50K,>50K,0.570968,0.429032,False,2,"{"">50K"": 0.570968, ""<=50K"": 0.429032}"
10427,age=37 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=37 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,56,56,56,29093,0.998079,True,True,False,False,<=50K,<=50K,0.875,0.875,False,2,"{""<=50K"": 0.875, "">50K"": 0.125}"
5308,age=26 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=26 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,84,84,84,29065,0.997118,True,True,False,False,<=50K,<=50K,0.988095,0.988095,False,2,"{""<=50K"": 0.988095, "">50K"": 0.011905}"
18005,age=47 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=47 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,41,41,41,29108,0.998593,True,True,False,False,>50K,>50K,0.585366,0.585366,False,2,"{"">50K"": 0.585366, ""<=50K"": 0.414634}"
31893,age=49 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=323,native-country=United-States,age=49 | sex=Female | relationship=Unmarried | capital-loss=323,native-country=North-America,29149,29149,1,1,1,29148,0.999966,True,True,True,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
15199,age=43 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=43 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,33,33,33,29116,0.998868,True,True,False,False,>50K,>50K,0.636364,0.636364,False,2,"{"">50K"": 0.636364, ""<=50K"": 0.363636}"
275,age=43 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=43 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,345,345,345,28804,0.988164,True,True,False,False,<=50K,<=50K,0.533333,0.533333,False,2,"{""<=50K"": 0.533333, "">50K"": 0.466667}"
3287,age=34 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=34 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,339,339,339,28810,0.98837,True,True,False,False,<=50K,<=50K,0.551622,0.551622,False,2,"{""<=50K"": 0.551622, "">50K"": 0.448378}"
16995,age=37 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=37 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,370,370,370,28779,0.987307,True,True,False,False,<=50K,<=50K,0.505405,0.505405,False,2,"{""<=50K"": 0.505405, "">50K"": 0.494595}"
24787,age=58 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=58 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,182,182,182,28967,0.993756,True,True,False,False,<=50K,<=50K,0.549451,0.549451,False,2,"{""<=50K"": 0.549451, "">50K"": 0.450549}"
7143,age=42 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=1977,native-country=United-States,age=42 | sex=Male | relationship=Husband | capital-loss=1977,native-country=North-America,29149,29149,6,6,6,29143,0.999794,True,True,False,False,>50K,>50K,1.0,1.0,True,1,"{"">50K"": 1.0}"
8713,age=55 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=55 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,19,19,19,29130,0.999348,True,True,False,False,<=50K,<=50K,0.789474,0.789474,False,2,"{""<=50K"": 0.789474, "">50K"": 0.210526}"
16281,age=55 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=55 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,200,200,200,28949,0.993139,True,True,False,False,<=50K,>50K,0.505,0.495,False,2,"{"">50K"": 0.505, ""<=50K"": 0.495}"
23866,age=28 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=28 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,47,47,47,29102,0.998388,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
5274,age=50 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=50 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,310,310,310,28839,0.989365,True,True,False,False,>50K,>50K,0.570968,0.570968,False,2,"{"">50K"": 0.570968, ""<=50K"": 0.429032}"
12419,age=24 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=24 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,139,139,139,29010,0.995231,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
25851,age=38 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=38 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,368,368,368,28781,0.987375,True,True,False,False,>50K,>50K,0.519022,0.519022,False,2,"{"">50K"": 0.519022, ""<=50K"": 0.480978}"
